8, 5125, "Piece: hatch
Cycle: 26.15
Deposit: drop
Sandstorm: true
", 1, left, 0, NaN, NaN, 0, NaN, NaN, 0, 1, true, false, true, false, 1, noattempt, noattempt, noattempt, false, true, false, false, false, false, false, false, false, false, undefined, false, 4, false, false, false, Poor, 
9, 537, "Piece: hatch
Cycle: 58.723
Deposit: rocket
Sandstorm: false
", 1, right, 0, NaN, NaN, 0, 58.723, 0, 0, 0, true, false, true, false, 0, success, noattempt, noattempt, false, true, false, false, true, false, false, false, false, false, undefined, false, 4, true, false, false, Poor, 
9, 7432, "Piece: hatch
Cycle: 13.874
Deposit: drop
Sandstorm: true
Piece: hatch
Cycle: 25.876
Deposit: drop
Sandstorm: true
Piece: cargo
Cycle: 22.634
Deposit: ship
Sandstorm: true
Piece: hatch
Cycle: 33.27
Deposit: rocket
Sandstorm: true
", 2, left, 1, 22.634, 22.634, 1, 33.27, 33.27, 3, 0.5, true, false, true, false, 4, noattempt, noattempt, noattempt, true, true, true, false, true, false, false, false, false, false, undefined, true, 5, true, false, false, Poor, 
9, 1792, "Piece: hatch
Cycle: 20.726
Deposit: drop
Sandstorm: true
Piece: cargo
Cycle: 11.159
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 28.186
Deposit: drop
Sandstorm: false
Piece: hatch
Cycle: 6.751
Deposit: rocket
Sandstorm: false
", 1, right, 1, 11.159, 11.159, 1, 6.751, 6.751, 3, 0.5, undefined, true, true, false, 1, success, noattempt, noattempt, true, true, true, false, true, true, false, false, false, false, undefined, true, 3, true, true, false, Poor, 
10, 2704, "Piece: hatch
Cycle: 2.349
Deposit: drop
Sandstorm: false
", 2, left, 0, NaN, NaN, 0, NaN, NaN, 0, 1, false, true, false, false, 0, noattempt, noattempt, noattempt, false, false, false, false, false, false, false, false, false, false, undefined, false, 2, false, false, false, Poor, 
10, 5148, "Piece: hatch
Cycle: 11.538
Deposit: rocket
Sandstorm: true
Piece: cargo
Cycle: 12.836
Deposit: ship
Sandstorm: true
Piece: cargo
Cycle: 9.378
Deposit: ship
Sandstorm: true
Piece: cargo
Cycle: 5.966
Deposit: ship
Sandstorm: true
Piece: cargo
Cycle: 16.098
Deposit: drop
Sandstorm: true
Piece: hatch
Cycle: 11.781
Deposit: rocket
Sandstorm: true
Piece: cargo
Cycle: 15.123
Deposit: drop
Sandstorm: true
", 1, right, 3, 9.393333333333333, 28.18, 3, 11.659500000000001, 34.978500000000004, 6, 0.2857142857142857, true, false, true, false, 7, failure, noattempt, noattempt, true, true, true, false, true, false, false, false, false, false, undefined, true, 5, false, true, false, Average, 
10, 2077, "Piece: hatch
Cycle: 15.075
Deposit: drop
Sandstorm: true
Piece: hatch
Cycle: 19.624
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 6.641
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 28.319
Deposit: rocket
Sandstorm: false
", 2, middle, 0, NaN, NaN, 0, 18.194666666666667, 0, 3, 0.25, true, false, true, false, 1, noattempt, noattempt, noattempt, false, true, false, false, true, false, false, false, false, false, undefined, false, 6, true, false, false, Average, 
10, 2077, "Piece: hatch
Cycle: 15.075
Deposit: drop
Sandstorm: true
Piece: hatch
Cycle: 19.624
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 6.641
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 28.319
Deposit: rocket
Sandstorm: false
", 2, middle, 0, NaN, NaN, 0, 18.194666666666667, 0, 3, 0.25, true, false, true, false, 1, noattempt, noattempt, noattempt, false, true, false, false, true, false, false, false, false, false, undefined, false, 6, true, false, false, Average, 
10, 1306, "Piece: hatch
Cycle: 31.816
Deposit: ship
Sandstorm: true
Piece: cargo
Cycle: 7.171
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 8.754
Deposit: drop
Sandstorm: false
Piece: cargo
Cycle: 16.862
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 2.199
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 7.715
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 19.885
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 13.123
Deposit: drop
Sandstorm: false
", 1, left, 5, 10.7664, 53.83200000000001, 5, 31.816, 159.07999999999998, 7, 0.25, true, false, false, true, 1, noattempt, noattempt, noattempt, true, true, true, false, true, true, false, false, false, false, undefined, true, 8, true, true, false, Average, 
10, 2077, "Piece: hatch
Cycle: 15.075
Deposit: drop
Sandstorm: true
Piece: hatch
Cycle: 19.624
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 6.641
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 28.319
Deposit: rocket
Sandstorm: false
", 2, middle, 0, NaN, NaN, 0, 18.194666666666667, 0, 3, 0.25, true, false, true, false, 1, noattempt, noattempt, noattempt, false, true, false, false, true, false, false, false, false, false, undefined, false, 6, true, false, false, Average, 
